categories_str,sources_str,cosine_centroid,manual_coarse_grained,space_selection,qumcrae_label,word,lemma,wiki_frequency,word_in_wn?,word_noun_in_wn?,n_navigli_clusters,n_onto_senses_n_v,n_wn_senses,min_wn_sim_wup,av_sim_wup,polysemy_type,mipvu,wn_abs_conc,conc,fam,aoa,property,concept
cold,conceptnet,0.2026705525,-,True,-,moon,moon,75421,True,True,3,0,9,0.1111111111111111,0.3189659512027933,poly,non-met,abs-conc-n,581,585,,warm,moon
cold,conceptnet,0.2137320585,-,True,-,tile,tile,9920,True,True,1,0,4,0.5555555555555556,0.5787037037037037,homonyms_only_different_pos,,conc,,,,warm,tile
is_cold,cslb,0.2168569994,-,True,-,beer,beer,40202,True,True,0,1,1,1.0,1.0,poly,non-met,abs,587,604,,warm,beer
warm,conceptnet,0.2175631386,-,True,-,pound,pound,21800,True,True,6,14,22,0.1,0.3955920963433255,homonyms_also_same_pos,met non-met,abs-conc-n,515,618,308,warm,pound
pos_met,manually_included,0.2239815059,-,True,-,atmosphere,atmosphere,41970,True,True,2,0,6,0.125,0.23059995559995555,poly,met non-met,abs-conc,385,540,517,warm,atmosphere
cool,conceptnet,0.2351985739,-,True,-,fun,fun,44702,True,True,1,0,4,0.2857142857142857,0.38669108669108665,poly,non-met,abs,295,621,,warm,fun
is_cold,cslb,0.2354574454,-,True,-,lemonade,lemonade,1602,True,True,0,0,1,1.0,1.0,poly,non-met,abs,615,522,,warm,lemonade
pos_met,manually_included,0.2378094353,-,True,-,feelings,feeling,38006,True,True,4,8,19,0.2,0.32868615325920797,homonyms_only_different_pos,met non-met,abs,,,,warm,feeling
warm,conceptnet,0.2406349584,-,True,-,head,head,500524,True,True,19,40,42,0.09090909090909091,0.2577100262340042,homonyms_only_different_pos,met non-met,abs-conc,603,611,181,warm,head
warm,conceptnet,0.2436931385,-,True,-,sun,sun,141986,True,True,3,0,7,0.09523809523809523,0.27746996725324896,homonyms_only_different_pos,met non-met,abs-conc-n,617,635,181,warm,sun
is_warm,cslb,0.2560582193,-,True,-,cape,cape,93889,True,True,2,0,2,0.375,0.375,homonyms_also_same_pos,,conc,581,521,,warm,cape
warm,conceptnet,0.2572572924,-,True,-,heat,heat,91579,True,True,3,12,11,0.1111111111111111,0.23461338951535032,homonyms_only_different_pos,non-met,abs-conc,472,580,278,warm,heat
is_cold,cslb,0.2652378231,-,True,-,tea,tea,41766,True,True,3,0,5,0.1,0.2978814683768244,poly,non-met,abs-conc,609,572,,warm,tea
is_warm is_cold is_warm is_cold,cslb manually_included,0.2673049606,-,True,-,soup,soup,12179,True,True,2,0,4,0.13333333333333333,0.26666666666666666,poly,,abs-conc,615,576,,warm,soup
cool,conceptnet,0.267810866,-,True,-,dad,dad,11323,True,True,0,0,1,1.0,1.0,mon,non-met,conc,603,646,125,warm,dad
cold,conceptnet,0.2696106427,-,True,-,vinyl,vinyl,29592,True,True,2,0,2,0.3333333333333333,0.3333333333333333,mon,non-met,conc,,,,warm,vinyl
is_cold,cslb,0.2753373932,-,True,-,fridge,fridge,976,True,True,0,0,1,1.0,1.0,mon,non-met,conc,,,,warm,fridge
is_warm,cslb,0.277504762,-,True,-,coffee,coffee,42783,True,True,2,0,4,0.1,0.20505050505050507,poly,non-met,abs-conc,613,625,292,warm,coffee
warm,conceptnet,0.2776965306,-,True,-,pee,pee,3467,True,True,1,0,3,0.23529411764705882,0.23529411764705882,homonyms_only_different_pos,non-met,abs-conc,,,,warm,pee
cold,conceptnet,0.3078563301,-,True,-,icicles,icicle,233,True,True,0,0,1,1.0,1.0,mon,,conc,,,,warm,icicle
cold,conceptnet,0.331222958,-,True,-,noses,nose,1741,True,True,4,8,14,0.10526315789473684,0.2461568725032617,homonyms_only_different_pos,met non-met,abs-conc,,,,warm,nose
cold,conceptnet,0.3315481264,-,True,-,toes,toe,5979,True,True,4,0,9,0.18181818181818182,0.32662441724941726,homonyms_only_different_pos,non-met,conc,,,,warm,toe
neg,manually_included,0.3846009228,-,True,-,bikini,bikini,4285,True,True,1,0,2,0.3,0.3,mon,,conc-n,,,,warm,bikini
warm,conceptnet,0.3982954134,-,True,-,comforter,comforter,301,True,True,3,0,4,0.4444444444444444,0.5299564270152506,poly,,conc,467,392,,warm,comforter
neighbors-200,wikipedia_sgns_model,0.4311131605,-,True,-,helmet,helmet,15111,True,True,1,0,2,0.6,0.6,mon,,conc,602,528,,warm,helmet
neighbors-200,wikipedia_sgns_model,0.4312309769,-,True,-,brimmed,brimmed,511,True,False,0,0,2,0.2857142857142857,0.2857142857142857,,,-,,,,warm,brimmed
neighbors-200,wikipedia_sgns_model,0.431543641,-,True,-,ankles,ankle,1753,True,True,0,1,1,1.0,1.0,poly,met non-met,conc,,,,warm,ankle
neighbors-200,wikipedia_sgns_model,0.4324080543,-,True,-,wool,wool,15066,True,True,1,0,3,0.21052631578947367,0.31037151702786375,poly,non-met,abs-conc,608,540,247,warm,wool
neighbors-200,wikipedia_sgns_model,0.4327232837,-,True,-,uppertail,uppertail,116,False,False,0,0,0,None,,,,-,,,,warm,uppertail
neighbors-200,wikipedia_sgns_model,0.4330870212,-,True,-,tracksuit,tracksuit,239,False,False,0,0,0,None,,mon,,-,,,,warm,tracksuit
neighbors-200,wikipedia_sgns_model,0.4434838284,-,True,-,tracksuits,tracksuit,110,False,False,0,0,0,None,,mon,,-,,,,warm,tracksuit
neighbors-200,wikipedia_sgns_model,0.4331441605,-,True,-,brogues,brogue,100,True,True,0,0,1,1.0,1.0,homonyms_also_same_pos,,conc,,,,warm,brogue
neighbors-200,wikipedia_sgns_model,0.4332957897,-,True,-,vests,vest,1755,True,True,4,3,7,0.2,0.29704184704184705,homonyms_only_different_pos,,conc,,,,warm,vest
neighbors-200,wikipedia_sgns_model,0.4646583751,-,True,-,vest,vest,4990,True,True,4,3,7,0.2,0.29704184704184705,homonyms_only_different_pos,,conc,575,472,,warm,vest
neighbors-200,wikipedia_sgns_model,0.4334661379,-,True,-,donned,don,1667,True,True,2,0,7,0.10526315789473684,0.23879707147172483,homonyms_only_different_pos,non-met,abs-conc-n,,,,warm,don
neighbors-200,wikipedia_sgns_model,0.4475817371,-,True,-,donning,don,1271,True,True,2,0,7,0.10526315789473684,0.23879707147172483,homonyms_only_different_pos,non-met,abs-conc-n,,,,warm,don
neighbors-200,wikipedia_sgns_model,0.4335512431,-,True,-,cincture,cincture,104,True,True,0,0,1,1.0,1.0,mon,,conc,,,,warm,cincture
neighbors-200,wikipedia_sgns_model,0.4336282929,-,True,-,pleated,pleated,748,True,False,0,0,2,0.75,0.75,,,-,,,,warm,pleated
neighbors-200,wikipedia_sgns_model,0.4341273239,-,True,-,wigs,wig,1504,True,True,1,0,2,0.10526315789473684,0.10526315789473684,mon,,abs-conc,,,,warm,wig
neighbors-200,wikipedia_sgns_model,0.5157410419,-,True,-,wig,wig,3556,True,True,1,0,2,0.10526315789473684,0.10526315789473684,mon,,abs-conc,618,518,,warm,wig
neighbors-200,wikipedia_sgns_model,0.4343081655,-,True,-,necklace,necklace,5515,True,True,0,0,1,1.0,1.0,mon,non-met,conc,633,536,,warm,necklace
neighbors-200,wikipedia_sgns_model,0.4347012712,-,True,-,epaulets,epaulet,200,True,True,0,0,1,1.0,1.0,mon,,conc,,,,warm,epaulet
neighbors-200,wikipedia_sgns_model,0.4350445576,-,True,-,feathers,feather,13464,True,True,2,6,7,0.18181818181818182,0.2579627443263806,homonyms_only_different_pos,non-met,abs,,,,warm,feather
neighbors-200,wikipedia_sgns_model,0.4351361593,-,True,-,bodysuit,bodysuit,365,False,False,0,0,0,None,,,,-,,,,warm,bodysuit
neighbors-200,wikipedia_sgns_model,0.4354005785,-,True,-,galoshes,galosh,100,True,True,0,0,1,1.0,1.0,mon,,conc,,,,warm,galosh
neighbors-200,wikipedia_sgns_model,0.4360362634,-,True,-,flannel,flannel,745,True,True,2,0,3,0.5454545454545454,0.563081798375916,homonyms_only_different_pos,,conc,574,499,,warm,flannel
neighbors-200,wikipedia_sgns_model,0.4430309503,-,True,-,flannels,flannel,126,True,True,2,0,3,0.5454545454545454,0.563081798375916,homonyms_only_different_pos,,conc,,,,warm,flannel
neighbors-200,wikipedia_sgns_model,0.4362065315,-,True,-,kameez,kameez,293,True,True,0,0,1,1.0,1.0,,,conc,,,,warm,kameez
neighbors-200,wikipedia_sgns_model,0.4364680409,-,True,-,bandanas,bandana,133,True,True,0,0,1,1.0,1.0,,,conc,,,,warm,bandana
neighbors-200,wikipedia_sgns_model,0.436827041,-,True,-,bodices,bodice,120,True,True,0,0,1,1.0,1.0,mon,,conc,,,,warm,bodice
neighbors-200,wikipedia_sgns_model,0.477483667,-,True,-,bodice,bodice,502,True,True,0,0,1,1.0,1.0,mon,,conc,,,,warm,bodice
neighbors-200,wikipedia_sgns_model,0.4368327046,-,True,-,booties,bootie,108,True,True,0,0,1,1.0,1.0,,,conc,,,,warm,bootie
neighbors-200,wikipedia_sgns_model,0.4370711576,-,True,-,pinstriped,pinstriped,113,True,False,0,0,1,1.0,1.0,,,-,,,,warm,pinstriped
neighbors-200,wikipedia_sgns_model,0.4371303352,-,True,-,footwear,footwear,4290,True,True,1,0,2,0.8,0.8,mon,,conc,567,464,,warm,footwear
neighbors-200,wikipedia_sgns_model,0.4373788373,-,True,-,cloaks,cloak,810,True,True,1,6,5,0.25,0.38182773109243695,homonyms_only_different_pos,non-met,conc,,,,warm,cloak
is_warm,cslb,0.5240227032,-,True,-,cloak,cloak,4920,True,True,1,6,5,0.25,0.38182773109243695,homonyms_only_different_pos,non-met,conc,543,423,,warm,cloak
neighbors-200,wikipedia_sgns_model,0.4374678201,-,True,-,dyed,dye,2845,True,True,0,0,2,None,,homonyms_only_different_pos,,abs,,,,warm,dye
neighbors-200,wikipedia_sgns_model,0.4375809725,-,True,-,cheesecloth,cheesecloth,113,True,True,0,0,1,1.0,1.0,poly,,conc,,,,warm,cheesecloth
neighbors-200,wikipedia_sgns_model,0.43807605,-,True,-,mask,mask,24313,True,True,5,12,9,0.125,0.3264880952380952,homonyms_only_different_pos,met non-met,abs-conc,,,,warm,mask
neighbors-200,wikipedia_sgns_model,0.4385329548,-,True,-,satin,satin,2530,True,True,0,0,1,1.0,1.0,mon,,conc,594,470,,warm,satin
neighbors-200,wikipedia_sgns_model,0.4388577009,-,True,-,outerwear,outerwear,386,True,True,0,0,1,1.0,1.0,,,conc,,,,warm,outerwear
neighbors-200,wikipedia_sgns_model,0.4393352346,-,True,-,mortarboard,mortarboard,116,True,True,0,0,2,0.5555555555555556,0.5555555555555556,mon,,conc,,,,warm,mortarboard
neighbors-200,wikipedia_sgns_model,0.4393982425,-,True,-,pajamas,pajama,779,True,True,0,0,2,0.7619047619047619,0.7619047619047619,mon,,conc,,,,warm,pajama
neighbors-200,wikipedia_sgns_model,0.4394941861,-,True,-,deerskin,deerskin,214,True,True,0,0,1,1.0,1.0,,,abs,,,,warm,deerskin
neighbors-200,wikipedia_sgns_model,0.4407794042,-,True,-,collars,collar,2152,True,True,4,8,12,0.1,0.3953216689284799,homonyms_only_different_pos,non-met,abs-conc,,,,warm,collar
neighbors-200,wikipedia_sgns_model,0.4415057862,-,True,-,taffeta,taffeta,181,True,True,0,0,1,1.0,1.0,mon,non-met,conc,,,,warm,taffeta
neighbors-200,wikipedia_sgns_model,0.4423263602,-,True,-,hanbok,hanbok,182,False,False,0,0,0,None,,,,-,,,,warm,hanbok
neighbors-200,wikipedia_sgns_model,0.4426387346,-,True,-,cupig,cupig,132,False,False,0,0,0,None,,,,-,,,,warm,cupig
neighbors-200,wikipedia_sgns_model,0.4429554282,-,True,-,spandex,spandex,459,True,True,0,0,1,1.0,1.0,,,conc,,,,warm,spandex
neighbors-200,wikipedia_sgns_model,0.4433435479,-,True,-,calfskin,calfskin,108,True,True,0,0,1,1.0,1.0,mon,,abs,,,,warm,calfskin
neighbors-200,wikipedia_sgns_model,0.4434990231,-,True,-,shoelaces,shoelace,241,True,True,0,0,1,1.0,1.0,mon,,conc,,,,warm,shoelace
neighbors-200,wikipedia_sgns_model,0.4437976419,-,True,-,chiffon,chiffon,391,True,True,0,0,1,1.0,1.0,mon,non-met,conc,,,,warm,chiffon
neighbors-200,wikipedia_sgns_model,0.4438815722,-,True,-,bathrobe,bathrobe,160,True,True,0,0,1,1.0,1.0,poly,,conc,,,,warm,bathrobe
neighbors-200,wikipedia_sgns_model,0.444149556,-,True,-,leotard,leotard,384,True,True,0,0,1,1.0,1.0,mon,,conc,,,,warm,leotard
neighbors-200,wikipedia_sgns_model,0.4741282015,-,True,-,leotards,leotard,181,True,True,0,0,1,1.0,1.0,mon,,conc,,,,warm,leotard
neighbors-200,wikipedia_sgns_model,0.445012869,-,True,-,trenchcoat,trenchcoat,177,False,False,0,0,0,None,,,,-,,,,warm,trenchcoat
neighbors-200,wikipedia_sgns_model,0.445047713,-,True,-,jumpsuit,jumpsuit,576,True,True,0,0,1,1.0,1.0,,,conc,,,,warm,jumpsuit
neighbors-200,wikipedia_sgns_model,0.4453212417,-,True,-,kimonos,kimono,213,True,True,0,0,1,1.0,1.0,mon,,conc,,,,warm,kimono
neighbors-200,wikipedia_sgns_model,0.4898198412,-,True,-,kimono,kimono,1134,True,True,0,0,1,1.0,1.0,mon,,conc,,,,warm,kimono
neighbors-200,wikipedia_sgns_model,0.4465286745,-,True,-,towels,towel,1276,True,True,0,1,2,None,,homonyms_only_different_pos,,conc,,,,warm,towel
neighbors-200,wikipedia_sgns_model,0.4752035119,-,True,-,towel,towel,2204,True,True,0,1,2,None,,homonyms_only_different_pos,,conc,,570,,warm,towel
neighbors-200,wikipedia_sgns_model,0.4466442625,-,True,-,miniskirt,miniskirt,247,True,True,0,0,1,1.0,1.0,,,conc,,,,warm,miniskirt
neighbors-200,wikipedia_sgns_model,0.4468093626,-,True,-,lace,lace,6235,True,True,5,5,7,0.18181818181818182,0.30312213039485764,homonyms_only_different_pos,met non-met,conc,545,468,,warm,lace
neighbors-200,wikipedia_sgns_model,0.4474053606,-,True,-,shoulders,shoulder,10740,True,True,3,9,8,0.21052631578947367,0.28224690685991,homonyms_only_different_pos,met non-met,conc,,,,warm,shoulder
neighbors-200,wikipedia_sgns_model,0.4476935514,-,True,-,undergarment,undergarment,309,True,True,0,0,1,1.0,1.0,mon,,conc,,,,warm,undergarment
neighbors-200,wikipedia_sgns_model,0.5309282575,-,True,-,undergarments,undergarment,547,True,True,0,0,1,1.0,1.0,mon,,conc,,,,warm,undergarment
neighbors-200,wikipedia_sgns_model,0.4477582284,-,True,-,peplos,peplo,170,False,False,0,0,0,None,,,,-,,,,warm,peplo
neighbors-200,wikipedia_sgns_model,0.4478971629,-,True,-,forelock,forelock,106,True,True,1,0,2,0.8421052631578947,0.8421052631578947,poly,,conc,565,353,542,warm,forelock
neighbors-200,wikipedia_sgns_model,0.4492679308,-,True,-,corset,corset,1110,True,True,0,0,2,None,,mon,,conc,,,,warm,corset
neighbors-200,wikipedia_sgns_model,0.4496617812,-,True,-,hoodies,hoodie,271,False,False,0,0,0,None,,,,-,,,,warm,hoodie
neighbors-200,wikipedia_sgns_model,0.4497515188,-,True,-,hairstyle,hairstyle,1999,True,True,0,0,1,1.0,1.0,,,conc,,,,warm,hairstyle
neighbors-200,wikipedia_sgns_model,0.4499949009,-,True,-,keffiyeh,keffiyeh,132,False,False,0,0,0,None,,,,-,,,,warm,keffiyeh
neighbors-200,wikipedia_sgns_model,0.4501190884,-,True,-,wetsuit,wetsuit,331,False,False,0,0,0,None,,,,-,,,,warm,wetsuit
neighbors-200,wikipedia_sgns_model,0.4507716858,-,True,-,denim,denim,1990,True,True,1,0,2,0.5882352941176471,0.5882352941176471,mon,,conc,,,,warm,denim
neighbors-200,wikipedia_sgns_model,0.4515434193,-,True,-,garters,garter,237,True,True,0,0,2,None,,poly,,conc,,,,warm,garter
neighbors-200,wikipedia_sgns_model,0.451915723,-,True,-,neckerchief,neckerchief,262,True,True,0,0,1,1.0,1.0,mon,,conc,,,,warm,neckerchief
neighbors-200,wikipedia_sgns_model,0.4521724802,-,True,-,sheepskin,sheepskin,427,True,True,1,0,3,0.21052631578947367,0.429963798384851,poly,,abs,600,428,,warm,sheepskin
neighbors-200,wikipedia_sgns_model,0.4523482706,-,True,-,sweatpants,sweatpant,122,False,False,0,0,0,None,,,,-,,,,warm,sweatpant
neighbors-200,wikipedia_sgns_model,0.4525284708,-,True,-,turban,turban,2029,True,True,1,0,2,0.8181818181818182,0.8181818181818182,poly,,conc,,,,warm,turban
neighbors-200,wikipedia_sgns_model,0.4525942674,-,True,-,dupatta,dupatta,202,False,False,0,0,0,None,,,,-,,,,warm,dupatta
neighbors-200,wikipedia_sgns_model,0.4526011624,-,True,-,coats,coat,8404,True,True,4,4,6,0.2222222222222222,0.3974785820761053,homonyms_only_different_pos,met non-met,conc,,,,warm,coat
is_warm is_warm,cslb manually_included,0.471878734,-,True,-,coat,coat,41895,True,True,4,4,6,0.2222222222222222,0.3974785820761053,homonyms_only_different_pos,met non-met,conc,601,610,197,warm,coat
neighbors-200,wikipedia_sgns_model,0.4529321373,-,True,-,headgear,headgear,1829,True,True,1,0,3,0.5555555555555556,0.5703703703703704,mon,,conc,,,,warm,headgear
neighbors-200,wikipedia_sgns_model,0.4531573206,-,True,-,coveralls,coverall,189,True,True,0,0,1,1.0,1.0,,,conc,,,,warm,coverall
neighbors-200,wikipedia_sgns_model,0.4533745864,-,True,-,frock,frock,773,True,True,1,0,3,0.7619047619047619,0.7619047619047619,poly,,conc,481,323,,warm,frock
neighbors-200,wikipedia_sgns_model,0.4540900481,-,True,-,goggles,goggle,1845,True,False,0,0,1,1.0,1.0,mon,non-met,-,,,,warm,goggle
neighbors-200,wikipedia_sgns_model,0.4541326286,-,True,-,outfits,outfit,5528,True,True,2,0,4,0.125,0.26851851851851855,homonyms_only_different_pos,non-met,abs-conc,,,,warm,outfit
neighbors-200,wikipedia_sgns_model,0.4553092091,-,True,-,salwar,salwar,242,True,True,0,0,1,1.0,1.0,,,conc,,,,warm,salwar
is_warm,cslb,0.4560227171,-,True,-,parka,parka,1051,True,True,0,0,1,1.0,1.0,poly,,conc,,,,warm,parka
neighbors-200,wikipedia_sgns_model,0.4562862169,-,True,-,suits,suit,13660,True,True,6,11,10,0.1111111111111111,0.2847771272251591,homonyms_only_different_pos,met non-met,abs-conc,,,,warm,suit
neighbors-200,wikipedia_sgns_model,0.4562915956,-,True,-,knitted,knit,1220,True,True,3,4,6,0.2,0.43484405458089676,poly,,conc,,,,warm,knit
neighbors-200,wikipedia_sgns_model,0.4574087591,-,True,-,pantyhose,pantyhose,294,True,True,0,0,1,1.0,1.0,,,conc,,,,warm,pantyhose
neighbors-200,wikipedia_sgns_model,0.4575991581,-,True,-,anklets,anklet,226,True,True,2,0,3,0.47619047619047616,0.5341687552213868,mon,,conc,,,,warm,anklet
neighbors-200,wikipedia_sgns_model,0.4586928201,-,True,-,wearer,wearer,2630,True,True,0,0,1,0.6666666666666666,0.6666666666666666,,non-met,conc,,,,warm,wearer
is_warm,cslb,0.4592976602,-,True,-,pyjamas,pyjama,446,True,True,0,0,2,0.7619047619047619,0.7619047619047619,mon,,conc,,,,warm,pyjama
neighbors-200,wikipedia_sgns_model,0.4594911109,-,True,-,blankets,blanket,3361,True,True,3,0,6,0.2857142857142857,0.4955357142857143,homonyms_only_different_pos,non-met,conc,,,,warm,blanket
neighbors-200,wikipedia_sgns_model,0.4599829649,-,True,-,skirts,skirt,4770,True,True,3,3,8,0.2,0.3794932592920209,homonyms_only_different_pos,non-met,conc,,,,warm,skirt
neighbors-200,wikipedia_sgns_model,0.5410778571,-,True,-,skirt,skirt,5783,True,True,3,3,8,0.2,0.3794932592920209,homonyms_only_different_pos,non-met,conc,614,551,258,warm,skirt
neighbors-200,wikipedia_sgns_model,0.4604157433,-,True,-,breeches,breech,1394,True,True,0,0,1,1.0,1.0,mon,,conc,,,,warm,breech
neighbors-200,wikipedia_sgns_model,0.4607068854,-,True,-,overalls,overall,789,True,True,2,0,4,0.7619047619047619,0.7619047619047619,homonyms_only_different_pos,non-met,conc,,,,warm,overall
neighbors-200,wikipedia_sgns_model,0.4608116141,-,True,-,cassock,cassock,528,True,True,0,0,1,1.0,1.0,mon,,conc,,,,warm,cassock
neighbors-200,wikipedia_sgns_model,0.4609161494,-,True,-,kerchief,kerchief,152,True,True,0,0,1,1.0,1.0,mon,,conc,583,439,,warm,kerchief
neighbors-200,wikipedia_sgns_model,0.461433114,-,True,-,ponchos,poncho,137,True,True,0,0,1,1.0,1.0,poly,,conc,,,,warm,poncho
neighbors-200,wikipedia_sgns_model,0.4622583354,-,True,-,draped,drape,2381,True,True,3,3,7,0.14285714285714285,0.33631800298466963,homonyms_only_different_pos,non-met,abs-conc,,,,warm,drape
neighbors-200,wikipedia_sgns_model,0.4634321902,-,True,-,linen,linen,5638,True,True,1,0,3,0.25,0.38690476190476186,poly,,abs-conc,581,515,386,warm,linen
neighbors-200,wikipedia_sgns_model,0.4635826805,-,True,-,hakama,hakama,192,False,False,0,0,0,None,,,,-,,,,warm,hakama
neighbors-200,wikipedia_sgns_model,0.4652503116,-,True,-,tunics,tunic,710,True,True,2,0,2,0.2,0.2,poly,non-met,conc,,,,warm,tunic
neighbors-200,wikipedia_sgns_model,0.5408822508,-,True,-,tunic,tunic,2116,True,True,2,0,2,0.2,0.2,poly,non-met,conc,563,373,406,warm,tunic
neighbors-200,wikipedia_sgns_model,0.4664600118,-,True,-,shalwar,shalwar,300,True,True,0,0,1,1.0,1.0,,,conc,,,,warm,shalwar
neighbors-200,wikipedia_sgns_model,0.4666406362,-,True,-,earrings,earring,1789,True,True,0,0,1,1.0,1.0,mon,,conc,,,,warm,earring
neighbors-200,wikipedia_sgns_model,0.4672955413,-,True,-,uniforms,uniform,19263,True,True,1,0,6,None,,homonyms_only_different_pos,met non-met,conc,,,,warm,uniform
neighbors-200,wikipedia_sgns_model,0.4676898934,-,True,-,sequined,sequined,215,True,False,0,0,1,1.0,1.0,,,-,,,,warm,sequined
neighbors-200,wikipedia_sgns_model,0.4681667768,-,True,-,turtleneck,turtleneck,206,True,True,0,0,1,0.9166666666666666,0.9166666666666666,poly,,conc,,,,warm,turtleneck
neighbors-200,wikipedia_sgns_model,0.4686920746,-,True,-,headdress,headdress,1688,True,True,0,0,1,1.0,1.0,mon,,conc,,,,warm,headdress
neighbors-200,wikipedia_sgns_model,0.4690528774,-,True,-,greatcoat,greatcoat,105,True,True,0,0,1,1.0,1.0,poly,,conc,,,,warm,greatcoat
is_warm,cslb,0.469264484,-,True,-,earmuffs,earmuff,140,True,True,0,0,1,1.0,1.0,mon,,conc,,,,warm,earmuff
neighbors-200,wikipedia_sgns_model,0.4693870045,-,True,-,jeans,jean,6584,True,True,1,0,2,0.5882352941176471,0.5882352941176471,,non-met,conc,,,,warm,jean
neighbors-200,wikipedia_sgns_model,0.4695069595,-,True,-,baggy,baggy,878,True,False,0,0,1,1.0,1.0,mon,non-met,-,,,,warm,baggy
neighbors-200,wikipedia_sgns_model,0.4710136189,-,True,-,nightgown,nightgown,238,True,True,0,0,1,0.9230769230769231,0.9230769230769231,,,conc,,,,warm,nightgown
